transaction_id,account_id,customer_id,transaction_timestamp,transaction_hour,is_weekend,amount,currency,transaction_type,channel,status,merchant_id,merchant_name,merchant_category,merchant_city,merchant_country,device_id,device_type,is_new_device,ip_address,auth_method,is_card_present,is_foreign_transaction,distance_from_home_km,time_since_prev_txn_mins,txn_count_last_24h,txn_count_last_7d,amount_to_account_avg_ratio,balance_after_txn
TXN_0000885,ACC_000168,CUST_00114,2026-08-30 13:07:06,13,1,47.48,INR,PURCHASE,POS,SUCCESS,MER_5795,Cafe Coffee Day,RESTAURANT,Coimbatore,IN,DEV_972944,POS Terminal,0,,SIGNATURE,1,N,2.1,58677.43,0,0,0.033,38297.44
TXN_0000110,ACC_000023,CUST_00016,2026-04-11 21:30:53,21,1,17351.65,INR,PURCHASE,POS,success,MER_6761,Luxury Goods Direct,jewellery,Kochi,IN,DEV_150046,POS Terminal,1,,PIN,1,0,198.0,299.0,1,1,12.539,15589.14
TXN_0000702,ACC_000080,CUST_00057,2026-07-31 16:36:31,16,0,26953.17,INR,TRANSFER,INTERNET_BANKING,SUCCESS,MER_6330,QuickCash Wire Ltd,MONEY_TRANSFER,Gurugram,IN,,Android,0,49.46.104.175,OTP,0,FALSE,5.6,307.0,1,1,19.083,-9566.14
TXN_0000398,ACC_000128,CUST_00089,31/05/2026 15:25,15,1,577.06,INR,PAYMENT,MOBILE_APP,SUCCESS,MER_6813,Jio Recharge,UTILITIES,Jaipur,IN,DEV_200174,,0,49.49.1.222,BIOMETRIC,0,no,2.5,1023.12,2,3,0.08,13274.96
TXN_0000769,ACC_000085,CUST_00061,2026-08-09 12:41:26,12,1,2497.81,INR,PURCHASE,ONLINE,,MER_9326,Flipkart,ECOMMERCE,Gurugram,IN,DEV_997034,Windows Desktop,1,49.55.216.53,OTP,0,no,1114.7,65.0,1,1,1.538,81146.14
TXN_0000800,ACC_000177,CUST_00120,2026-08-13 19:43:40,19,0,2137.1,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,fuel,,IN,DEV_193469,  POS Terminal ,0,,SIGNATURE,1,no,7.8,27159.22,0,0,1.378,18845.64
TXN_0000288,ACC_000093,CUST_00066,2026-05-13 19:44:40,19,0,1257.7,INR,PURCHASE,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,Ahmedabad,IN,DEV_548901,POS Terminal,1,,PIN,1,N,8.2,,0,0,,414733.4
TXN_0000978,ACC_000133,CUST_00092,2026-09-17 15:14:29,15,0,21879.7,INR,PURCHASE,POS,success,MER_1412,Croma Electronics,ELECTRONICS,Chennai,IN,,POS Terminal,1,,PIN,1,N,5.5,,0,0,,3846.21
TXN_0000534,ACC_000052,CUST_00036,2026-06-27 10:50:54,10,1,59927.08,INR,,POS,  SUCCESS ,MER_5005,Tanishq Jewellers,JEWELLERY,Coimbatore,IN,DEV_972655,POS Terminal,0,,PIN,1,no,4.5,149.0,1,1,2.087,79807.17
TXN_0000105,ACC_000051,CUST_00035,2026-04-10 03:29:04,3,0,1708.12,INR,PURCHASE,POS,SUCCESS,MER_3441,Indian Oil Petrol,FUEL,Ahmedabad,IN,DEV_324116,,1,,PIN,1,FALSE,10.4,347.0,1,1,5.273,58768.1
TXN_0000754,ACC_000094,CUST_00067,2026-08-07 18:36:07,18,0,230.58,INR,PURCHASE,MOBILE_APP,  SUCCESS ,MER_9326,Flipkart,  ECOMMERCE ,Pune,IN,,ios,0,49.47.186.193,OTP,0,N,8.1,305.0,2,2,0.007,-514255.52
TXN_0000505,ACC_000034,CUST_00023,2026-06-24 20:21:40,20,0,887.21,INR,,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Chennai,IN,,,0,49.55.37.210,OTP,0,no,0.2,41225.25,0,0,0.2,46660.57
TXN_0000804,ACC_000046,CUST_00032,2026-08-14 09:36:41,9,0,784.32,INR,purchase,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Mumbai,IN,DEV_564077,Android,0,49.54.197.119,OTP,0,0,101.5,29.0,1,1,0.028,71021.72
TXN_0000054,ACC_000113,CUST_00080,2026-03-30 12:22:30,12,0,9028.6,INR,WITHDRAWAL,ATM,SUCCESS,MER_4174,HDFC ATM,,Bengaluru,IN,DEV_477735,ATM Machine,1,,PIN,1,FALSE,6.4,,0,0,,10530.16
TXN_0000320,ACC_000135,CUST_00093,2026-05-18 12:32:17,12,0,19943.02,INR,purchase,,FAILED,MER_6761,Luxury Goods Direct,JEWELLERY,Manila,PH,DEV_480002,iOS,1,76.150.235.37,CVV,0,1,10418.0,67292.42,0,0,4.41,-11300.78
TXN_0000539,ACC_000037,CUST_00025,2026-06-27 15:42:11,15,1,2390.56,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,Fuel,Hyderabad,IN,DEV_407645,,1,,SIGNATURE,1,0,7.0,,0,0,,97053.42
TXN_0000365,ACC_000043,CUST_00029,2026-05-25T21:32:12,21,0,22684.74,INR,PURCHASE,POS,FAILED,MER_1412,Croma Electronics,electronics,Jaipur,IN,DEV_847707,POS Terminal,0,,,1,no,7.3,70927.95,0,0,37.039,18611.98
TXN_0000919,ACC_000081,CUST_00058,2026-09-07 11:46:22,11,0,2302.21,INR,WITHDRAWAL,ATM,SUCCESS,MER_4174,HDFC ATM,ATM_WITHDRAWAL,Chennai,IN,,ATM Machine,0,,PIN,1,N,629.5,92.0,2,2,0.092,33819.54
TXN_0000566,ACC_000070,CUST_00048,2026-07-04 02:24:40,2,1,0.0,INR,PURCHASE,ONLINE,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Chennai,IN,DEV_508881,Windows Desktop,0,49.59.128.137,3DS,0,no,15.2,359.0,2,2,0.28,7156.67
TXN_0000130,ACC_000109,CUST_00078,2026-04-14 13:56:25,13,0,1300.26,INR,PURCHASE,POS,SUCCESS,MER_9194,PVR Cinemas,ENTERTAINMENT,Kochi,IN,DEV_929029,Pos Terminal,0,,SIGNATURE,1,N,247.5,30216.4,0,0,0.468,56504.15
TXN_0000569,ACC_000160,CUST_00108,2026-07-04 15:43:53,15,1,2772.93,INR,TRANSFER,MOBILE_APP,SUCCESS,MER_7794,Tata Power,UTILITIES,Chandigarh,IN,,iOS,0,49.49.138.26,BIOMETRIC,0,0,13.4,53147.75,0,0,0.289,299074.06
TXN_0000913,ACC_000155,CUST_00103,2026-09-06 23:09:13,23,1,34167.65,INR,PURCHASE,POS,FAILED,MER_1438,Reliance Digital,ELECTRONICS,Mysuru,IN,DEV_491270,POS Terminal,0,,SIGNATURE,1,no,151.4,26.85,1,4,0.382,162203.38
TXN_0000396,ACC_000138,CUST_00094,30/05/2026 22:28,22,1,3635.14,INR,WITHDRAWAL,ATM,,MER_4174,HDFC ATM,ATM_WITHDRAWAL,Indore,IN,DEV_801444,ATM Machine,1,,PIN,1,0,0.5,359.0,1,1,0.516,62153.71
TXN_0000930,ACC_000046,CUST_00032,2026-09-08 21:30:20,21,0,13175.17,INR,PURCHASE,POS,,MER_1412,Croma Electronics,ELECTRONICS,Pune,IN,DEV_564077,,0,,SIGNATURE,1,no,5.3,36651.65,0,0,0.475,6311.68
TXN_0000293,ACC_000124,CUST_00087,2026-05-14 18:03:03,18,0,5308.01,INR,PURCHASE,ONLINE,SUCCESS,MER_2854,MakeMyTrip,,Ahmedabad,IN,DEV_507888,Android,0,49.53.141.195,,0,FALSE,6.5,119.0,1,1,1.286,1425.47
TXN_0000618,ACC_000052,CUST_00036,2026-07-12 01:18:55,1,1,20532.76,INR,PURCHASE,,SUCCESS,MER_8385,Max Hospital,HEALTHCARE,Coimbatore,IN,DEV_972655,POS Terminal,0,,SIGNATURE,1,N,8.3,393.0,1,1,0.877,41358.27
TXN_0000248,ACC_000078,CUST_00056,2026-05-07 02:31:53,2,0,1209.44,INR,TRANSFER,mobile_app,Success,MER_6813,Jio Recharge,UTILITIES,Gurugram,IN,DEV_805383,Windows Desktop,0,49.48.220.26,,0,no,10.2,51371.08,0,0,6.442,10145.53
TXN_0000735,ACC_000069,CUST_00047,2026-08-04 22:07:51,22,0,1568.04,INR,PURCHASE,,SUCCESS,MER_5366,FreshMart Supermarket,GROCERY,Hyderabad,IN,DEV_378925,POS Terminal,1,,SIGNATURE,1,no,13.1,184.0,3,3,0.231,4114.89
TXN_0000844,ACC_000066,CUST_00045,2026-08-20 18:00:48,18,0,649.68,INR,PAYMENT,  INTERNET_BANKING ,SUCCESS,MER_6813,Jio Recharge,UTILITIES,Jaipur,IN,DEV_583232,Android,0,49.37.136.8,OTP,0,FALSE,1.6,220.0,1,1,0.302,47472.81
TXN_0000037,ACC_000080,CUST_00057,2026-03-28 19:24:55,19,1,738.31,INR,PURCHASE,POS,SUCCESS,MER_6724,Zomato,FOOD_DELIVERY,Gurugram,IN,,POS Terminal,1,,PIN,1,FALSE,10.1,,0,0,,12013.25
TXN_0000542,ACC_000054,CUST_00038,2026-06-28 15:01:39,15,1,725.85,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_6393,IRCTC Rail,,Chennai,IN,DEV_467355,  Android ,0,49.58.57.234,OTP,0,N,4.2,96313.87,0,0,0.255,7661.56
TXN_0000922,ACC_000102,CUST_00073,2026-09-08 03:14:53,3,0,1305.12,INR,Purchase,POS,SUCCESS,MER_5366,FreshMart Supermarket,grocery,Chennai,IN,,POS Terminal,0,,,1,N,2.7,100992.3,0,0,0.322,12515.1
TXN_0000376,ACC_000120,CUST_00084,2026-05-27 11:55:13,11,0,4973.59,INR,,ONLINE,SUCCESS,MER_6866,CryptoXchange Global,CRYPTO,Chandigarh,IN,DEV_212341,Android,0,49.57.125.60,OTP,0,no,4.4,121.0,1,1,15.375,88955.95
TXN_0000463,ACC_000164,CUST_00111,2026-06-13 14:44:19,14,1,1242.34,INR,TRANSFER,INTERNET BANKING,SUCCESS,MER_9568,UPI P2P Transfer,P2P_TRANSFER,Indore,IN,DEV_214499,,0,49.53.9.37,,0,no,873.4,86708.15,0,0,0.374,88342.28
TXN_0000893,ACC_000154,CUST_00103,2026-08-31 20:41:15,20,0,585.16,INR,Purchase,POS,SUCCESS,MER_8430,Ola Cabs,TRANSPORT,Kochi,IN,DEV_849588,POS Terminal,0,,PIN,1,no,10.8,343.0,2,2,0.061,7291.22
TXN_0000831,ACC_000117,CUST_00082,2026-08-16 04:28:30,4,1,1874.15,INR,PURCHASE,Mobile App,SUCCESS,MER_2854,MakeMyTrip,TRAVEL,Mumbai,IN,DEV_428282,Android,0,49.50.187.133,CVV,0,0,8.4,367.0,2,2,0.106,217918.09
TXN_0000469,ACC_000172,CUST_00117,2026-06-14 02:41:13,2,1,361.02,INR,  PURCHASE ,POS,success,MER_8430,Ola Cabs,TRANSPORT,Chandigarh,IN,DEV_699672,  POS Terminal ,0,,PIN,1,N,0.6,232.0,2,2,0.174,2366.54
TXN_0000202,ACC_000152,CUST_00102,2026-04-29 17:56:52,17,0,4131.73,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Pune,IN,DEV_543230,Android,0,,OTP,0,FALSE,1.8,312.0,1,1,2.816,29374.84
TXN_0000073,ACC_000161,CUST_00108,2026-04-02 22:04:16,22,0,21291.33,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_2854,MakeMyTrip,Travel,Indore,IN,DEV_885100,Android,0,49.60.211.164,,0,no,1074.0,9532.85,0,3,12.629,-5952.78
TXN_0000153,ACC_000094,CUST_00067,2026-04-20 07:48:23,7,0,48.5,INR,PURCHASE,ONLINE,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Pune,IN,DEV_715357,Windows Desktop,1,49.54.222.77,NONE,0,N,10.7,,0,0,,5220.69
TXN_0000980,ACC_000094,CUST_00067,2026-09-17 15:52:06,15,0,107.68,INR,,POS,SUCCESS,MER_7120,Swiggy,FOOD_DELIVERY,Pune,IN,DEV_112885,Pos Terminal,0,,PIN,1,no,0.2,132.0,1,1,0.004,-486216.33
TXN_0000744,ACC_000138,CUST_00094,2026-08-06 19:38:47,19,0,INR 1056.43,INR,PURCHASE,POS,,MER_3441,Indian Oil Petrol,FUEL,Indore,IN,DEV_166240,POS Terminal,0,,PIN,1,no,8.6,9.0,1,4,0.159,18574.2
TXN_0000815,ACC_000016,CUST_00010,2026-08-15 00:58:24,0,1,747.55,INR,PURCHASE,POS,SUCCESS,MER_6613,BigBazaar Retail,GROCERY,Mumbai,IN,DEV_582589,POS Terminal,0,,PIN,1,FALSE,9.2,417.0,2,2,0.25,14541.04
TXN_0000938,ACC_000166,CUST_00112,2026-09-10 12:12:50,12,0,5897.65,INR,PURCHASE,ONLINE,SUCCESS,MER_6866,CryptoXchange Global,CRYPTO,Hyderabad,IN,DEV_493914,  Windows Desktop ,0,49.32.85.254,3DS,0,FALSE,0.4,236.0,1,1,0.388,9570.87
TXN_0000595,ACC_000054,CUST_00038,2026-07-08 10:01:25,10,0,446.18,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Chennai,IN,DEV_467355,Android,0,49.45.243.234,OTP,0,N,7.3,13527.77,0,0,0.153,4871.34
TXN_0000814,ACC_000149,CUST_00101,2026-08-15 00:30:32,0,1,5263.36,INR,TRANSFER,INTERNET_BANKING,SUCCESS,MER_9568,UPI P2P Transfer,P2P_TRANSFER,,IN,DEV_301814,Android,0,49.58.115.152,BIOMETRIC,0,FALSE,1274.0,57.0,1,1,1.724,12374.47
TXN_0000792,ACC_000116,CUST_00082,2026-08-12 19:36:06,19,0,20357.56,INR,Purchase,POS,SUCCESS,MER_5941,Duty Free Electronics,ELECTRONICS,Hyderabad,IN,DEV_233994,POS Terminal,0,,SIGNATURE,1,N,170.6,48.0,2,2,2.261,24867.7
TXN_0000540,ACC_000052,CUST_00036,2026-06-27 20:17:54,20,1,4542.93,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Noida,IN,DEV_972655,Android,0,49.56.20.80,3DS,0,0,1261.8,393.0,3,3,0.152,71593.28
TXN_0000038,ACC_000068,CUST_00046,2026-03-28 20:08:17,20,1,"2,424.92",INR,PURCHASE,POS,success,MER_3441,Indian Oil Petrol,FUEL,Jaipur,IN,DEV_432799,POS Terminal,1,,PIN,1,no,3.1,344.0,1,1,0.687,11059.97
TXN_0000944,ACC_000057,CUST_00040,2026-09-12 07:15:49,7,1,2581.12,INR,WITHDRAWAL,ATM,  SUCCESS ,MER_2885,SBI ATM,ATM_WITHDRAWAL,Kolkata,IN,DEV_716813,ATM Machine,1,,PIN,1,FALSE,1.3,,0,0,,74428.35
TXN_0000050,ACC_000136,CUST_00093,2026-03-29 18:02:35,18,1,693.59,INR,PURCHASE,MOBILE_APP,FAILED,MER_4017,Netflix,SUBSCRIPTION,,IN,DEV_765625,,0,49.43.206.227,OTP,0,FALSE,954.3,74.0,3,3,0.051,2354.01
TXN_0000761,ACC_000130,CUST_00089,08-08-2026 05:02:53,5,1,788.64,INR,PURCHASE,POS,SUCCESS,MER_5366,FreshMart Supermarket,GROCERY,Jaipur,IN,DEV_572840,POS Terminal,0,,PIN,1,no,2.3,113.0,2,2,1.101,144626.92
TXN_0000917,ACC_000081,CUST_00058,07/09/2026 06:08,6,0,2457.61,INR,PURCHASE,MOBILE_APP,,MER_9326,Flipkart,ECOMMERCE,Mumbai,IN,DEV_566173,Windows Desktop,0,49.45.41.75,OTP,0,FALSE,7.0,33668.3,0,0,0.082,36146.75
TXN_0000567,ACC_000043,CUST_00029,2026-07-04 02:34:56,2,1,537.13,INR,PURCHASE,POS,SUCCESS,MER_2780,Uber India,,Mumbai,IN,DEV_842563,pos terminal,0,,SIGNATURE,1,0,1396.4,212.0,1,1,0.061,2428.77
TXN_0000224,ACC_000016,CUST_00010,2026-05-02 22:42:04,22,1,11216.9,INR,PURCHASE,,SUCCESS,MER_1438,Reliance Digital,ELECTRONICS,Chennai,IN,DEV_582589,POS Terminal,0,,PIN,1,no,1317.6,33752.7,0,0,5.548,7141.4
TXN_0000404,ACC_000036,CUST_00024,2026-06-01 16:00:30,16,0,1544.78,INR,PURCHASE,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,Delhi,IN,DEV_559392,POS Terminal,1,,,1,FALSE,12.3,73.0,1,1,0.224,7231.65
TXN_0000720,ACC_000124,CUST_00087,2026-08-03 06:07:48,6,0,0.0,INR,PAYMENT,MOBILE_APP,SUCCESS,MER_8691,NEFT Beneficiary,FUND_TRANSFER,Singapore,SG,DEV_507888,Windows Desktop,0,188.207.231.55,OTP,0,TRUE,3471.4,410.0,1,1,2.535,4713.83
TXN_0000408,ACC_000082,CUST_00059,2026-06-02 07:50:57,7,0,1000.0,INR,PURCHASE,POS,SUCCESS,MER_1412,Croma Electronics,,Ahmedabad,IN,DEV_830276,POS Terminal,1,,NONE,1,no,841.4,39760.98,0,0,0.101,237193.86
TXN_0000693,ACC_000142,CUST_00096,2026-07-29 13:17:36,13,0,1211.27,INR,PURCHASE,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,Indore,IN,DEV_199346,POS Terminal,0,,PIN,1,no,2.2,123299.03,0,0,0.385,5606.72
TXN_0000876,ACC_000166,CUST_00112,2026-08-28 09:46:34,9,0,1888.5,INR,PURCHASE,ONLINE,SUCCESS,MER_9326,Flipkart,ECOMMERCE,Hyderabad,IN,DEV_493914,Android,0,49.56.89.133,OTP,0,N,3.1,40543.72,0,0,0.079,-3544.14
TXN_0000909,ACC_000052,CUST_00036,2026-09-05 20:29:21,20,1,558.51,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Coimbatore,IN,DEV_972655,Android,0,49.55.251.175,OTP,0,N,6.9,17055.67,0,0,0.031,28045.45
TXN_0000818,ACC_000060,CUST_00042,2026-08-15 03:49:58,3,1,11080.75,INR,PAYMENT,MOBILE_APP,SUCCESS,MER_9568,UPI P2P Transfer,P2P TRANSFER,Hyderabad,IN,DEV_142238,Android,0,49.36.200.46,PIN,0,N,543.4,11662.45,0,0,0.956,76744.69
TXN_0000870,ACC_000160,CUST_00108,2026-08-27 09:16:22,9,0,71149.08,INR,Purchase,POS,SUCCESS,MER_5005,Tanishq Jewellers,jewellery,Chandigarh,IN,DEV_501382,POS Terminal,0,,PIN,1,N,6.8,359.0,2,2,4.08,77210.96
TXN_0000079,ACC_000043,CUST_00029,2026-04-05 13:42:49,13,1,705.3,INR,PURCHASE,POS,SUCCESS,MER_8430,Ola Cabs,TRANSPORT,London,GB,DEV_847707,POS Terminal,1,,NONE,1,1,2780.8,,0,0,,21067.53
TXN_0000896,ACC_000169,CUST_00115,2026-09-01 13:47:59,13,0,25.0,INR,Purchase,MOBILE_APP,SUCCESS,MER_2854,MakeMyTrip,TRAVEL,Indore,IN,DEV_360610,Android,0,49.53.235.102,,0,FALSE,2.9,29365.55,0,0,0.002,36169.09
TXN_0000071,ACC_000115,CUST_00081,2026-04-02 15:26:07,15,0,25.0,INR,TRANSFER,MOBILE_APP,SUCCESS,MER_9568,UPI P2P Transfer,P2P_TRANSFER,Hyderabad,IN,DEV_525468,Windows Desktop,0,49.44.21.179,OTP,0,N,907.0,162.0,2,4,0.002,146169.57
TXN_0000550,ACC_000158,CUST_00106,2026-06-29 20:44:25,20,0,26038.6,INR,TRANSFER,  MOBILE_APP ,SUCCESS,MER_8691,NEFT Beneficiary,FUND_TRANSFER,Bengaluru,IN,DEV_255067,iOS,0,49.50.218.74,,0,0,6.5,349.0,2,2,11.16,144190.07
TXN_0000237,ACC_000082,CUST_00059,2026-05-05 17:09:58,17,0,1000.0,INR,PURCHASE,POS,REVERSED,MER_5941,Duty Free Electronics,Electronics,Hyderabad,IN,DEV_467645,POS Terminal,0,,SIGNATURE,1,no,399.2,30.55,2,2,0.07,238193.86
TXN_0000598,ACC_000093,CUST_00066,2026-07-08 15:33:06,15,0,4540.11,INR,PURCHASE,POS,SUCCESS,MER_6613,BigBazaar Retail,  GROCERY ,Kyiv,UA,DEV_933790,POS Terminal,1,,PIN,1,1,6366.3,80388.43,0,0,3.61,410193.29
TXN_0000659,ACC_000094,CUST_00067,2026-07-22 04:15:12,4,0,69838.23,INR,TRANSFER,ONLINE,SUCCESS,MER_6866,CryptoXchange Global,CRYPTO,Bucharest,RO,DEV_845175,MacOS,1,165.20.186.220,NONE,0,TRUE,11702.6,35881.8,0,0,2.728,-393243.0
TXN_0000490,ACC_000107,CUST_00077,2026-06-18 18:31:52,18,0,8615.59,INR,PURCHASE,ONLINE,SUCCESS,MER_6866,CryptoXchange Global,CRYPTO,Indore,IN,DEV_155846,iOS,0,49.36.108.217,,0,FALSE,0.4,39505.1,0,0,0.831,26593.31
TXN_0000167,ACC_000114,CUST_00081,2026-04-22 00:09:54,0,0,711.09,INR,PURCHASE,POS,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Chennai,IN,DEV_943721,POS Terminal,1,,PIN,1,0,2.0,256.0,1,1,28.444,113549.63
TXN_0000984,ACC_000094,CUST_00067,2026-09-17 22:35:06,22,0,25.0,INR,WITHDRAWAL,ATM,SUCCESS,MER_2885,SBI ATM,,,IN,DEV_112885,ATM Machine,0,,PIN,1,FALSE,2.0,403.0,2,2,0.001,-481389.73
TXN_0000176,ACC_000175,CUST_00119,2026-04-25 04:49:50,4,1,213707.14,INR,TRANSFER,ONLINE,SUCCESS,MER_4971,BetKing Online,GAMBLING,Kyiv,UA,DEV_465887,Android,1,142.221.102.103,NONE,0,yes,9183.7,15198.4,0,0,213.707,-56058.31
TXN_0000861,ACC_000105,CUST_00076,2026-08-25 00:53:04,0,0,2351.8,INR,PURCHASE,POS,SUCCESS,MER_6986,HP Fuel Station,,Panama City,PA,,POS Terminal,0,,PIN,1,yes,4485.8,311.0,1,1,1.963,21390.21
TXN_0000017,ACC_000016,CUST_00010,2026-03-25 03:15:54,3,0,273.86,INR,PURCHASE,POS,SUCCESS,MER_8430,Ola Cabs,TRANSPORT,Mumbai,IN,DEV_582589,POS Terminal,0,,PIN,1,no,4.7,414.0,1,1,10.955,12892.4
TXN_0000817,ACC_000015,CUST_00009,2026-08-15 02:44:07,2,1,2743.05,INR,PURCHASE,MOBILE_APP,SUCCESS,MER_6393,IRCTC Rail,TRAVEL,Noida,IN,DEV_127223,Android,0,49.41.183.199,3DS,0,no,105.4,306.0,2,2,0.463,68287.67
TXN_0000261,ACC_000108,CUST_00077,2026-05-09 10:27:13,10,1,1950.76,INR,PURCHASE,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,,IN,DEV_776406,POS Terminal,1,,PIN,1,no,9.5,49990.28,0,0,78.03,51796.71
TXN_0000587,ACC_000050,CUST_00034,2026-07-05 16:53:52,16,1,789.43,INR,PAYMENT,MOBILE_APP,SUCCESS,MER_6813,Jio Recharge,UTILITIES,Indore,IN,DEV_563621,Android,0,49.56.20.95,,0,no,1.4,84.0,2,2,0.119,114591.62
TXN_0000325,ACC_000089,CUST_00063,2026-05-18 18:01:39,18,0,6624.4,INR,WITHDRAWAL,ATM,success,MER_2885,SBI ATM,ATM_WITHDRAWAL,Noida,IN,DEV_129226,ATM Machine,0,,PIN,1,0,6.1,309.0,1,1,2.946,105279.18
TXN_0000945,ACC_000033,CUST_00022,2026-09-12 08:51:05,8,1,9704.07,INR,TRANSFER,INTERNET_BANKING,SUCCESS,MER_7794,Tata Power,UTILITIES,Delhi,IN,,Windows Desktop,0,49.44.216.198,OTP,0,no,6.6,57104.6,0,0,0.289,23890.49
TXN_0000797,ACC_000096,CUST_00069,2026-08-13 08:53:18,8,0,19561.6,INR,PURCHASE,POS,SUCCESS,MER_1438,Reliance Digital,ELECTRONICS,Kolkata,IN,DEV_475121,POS Terminal,1,,SIGNATURE,1,N,9.3,155.0,1,1,782.464,12658.18
TXN_0000502,ACC_000146,CUST_00099,2026-06-22 15:56:52,15,0,376.08,INR,PURCHASE,POS,SUCCESS,MER_6188,Apollo Pharmacy,HEALTHCARE,Chandigarh,IN,DEV_580462,POS Terminal,0,,PIN,1,no,11.1,55755.53,0,0,0.036,47451.95
TXN_0000020,ACC_000011,CUST_00007,2026-03-25 13:44:41,13,0,3042.19,INR,  PURCHASE ,  MOBILE_APP ,SUCCESS,MER_8031,Amazon India,ECOMMERCE,Kochi,IN,DEV_298096,,1,49.34.184.51,OTP,0,FALSE,6.9,,0,0,,16431.48
TXN_0000405,ACC_000036,CUST_00024,01/06/2026 16:18,16,0,757.67,INR,PURCHASE,ONLINE,SUCCESS,MER_4017,Netflix,SUBSCRIPTION,Moscow,RU,DEV_425469,iOS,0,82.48.43.139,OTP,0,Y,8943.1,18.0,2,2,0.179,6473.98
TXN_0000851,ACC_000015,CUST_00009,2026-08-22 17:27:37,17,1,772.42,INR,PURCHASE,POS,SUCCESS,MER_6724,Zomato,FOOD_DELIVERY,Pune,IN,DEV_198886,POS Terminal,0,,PIN,1,no,8.5,6.0,2,2,0.102,39594.11
TXN_0000498,ACC_000074,CUST_00052,2026-06-21 20:18:04,20,1,25.0,INR,WITHDRAWAL,ATM,  SUCCESS ,MER_2885,SBI ATM,ATM_WITHDRAWAL,Noida,IN,DEV_831400,,0,,PIN,1,FALSE,1257.2,109364.07,0,0,0.009,17321.9
TXN_0000782,ACC_000145,CUST_00098,2026-08-11 18:05:03,18,0,696.44,INR,PURCHASE,POS,SUCCESS,MER_5366,FreshMart Supermarket,  GROCERY ,Pune,IN,DEV_244237,,1,,SIGNATURE,1,N,6.4,279.0,1,1,0.215,9826.49
TXN_0000287,ACC_000117,CUST_00082,2026-05-13 17:44:09,17,0,1704.32,INR,PURCHASE,POS,SUCCESS,MER_6613,BigBazaar Retail,GROCERY,Kochi,IN,DEV_428282,POS Terminal,0,,SIGNATURE,1,no,1122.9,145.0,2,2,0.255,133078.16
TXN_0000492,ACC_000116,CUST_00082,2026-06-19 22:47:24,22,0,4749.73,INR,PURCHASE,POS,SUCCESS,MER_1412,Croma Electronics,ELECTRONICS,Mumbai,IN,DEV_597484,POS Terminal,0,,PIN,1,no,8.3,286.0,1,1,1.792,61817.39
TXN_0000869,ACC_000160,CUST_00108,2026-08-27 03:17:22,3,0,963.72,INR,  PURCHASE ,MOBILE_APP,SUCCESS,MER_7114,Myntra,APPAREL,Pune,IN,,Android,0,49.33.123.123,OTP,0,0,710.3,295.0,1,1,0.05,148360.05
TXN_0000448,ACC_000048,CUST_00033,2026-06-08 13:21:02,13,0,4985.81,INR,PURCHASE,,SUCCESS,MER_8385,Max Hospital,HEALTHCARE,Panama City,PA,DEV_701518,POS Terminal,1,,PIN,1,yes,1701.7,,0,0,,114088.42
TXN_0000591,ACC_000118,CUST_00083,2026-07-07 04:21:55,4,0,15721.03,INR,TRANSFER,MOBILE_APP,SUCCESS,MER_6330,QuickCash Wire Ltd,MONEY_TRANSFER,Lagos,NG,DEV_468075,Windows Desktop,1,114.241.143.233,OTP,0,1,4877.2,8684.82,0,1,0.763,17078.18
TXN_0000886,ACC_000098,CUST_00070,2026-08-30 13:37:34,13,1,996.01,INR,,POS,SUCCESS,MER_7380,Local Kirana Store,GROCERY,Chennai,IN,DEV_404103,pos terminal,0,,NONE,1,0,9.6,126859.78,0,0,0.063,16220.11
TXN_0000318,ACC_000023,CUST_00016,2026-05-18 05:34:04,5,0,4218.6,INR,PURCHASE,MOBILE_APP,Success,MER_6467,GiftCardHub Online,GIFT_CARD,Chennai,IN,DEV_150046,ios,0,49.52.232.123,OTP,0,FALSE,2.5,52323.18,0,0,0.45,11370.54
